Date,Open,High,Low,Close,Adj Close,Volume
2019/3/22,51.73,52.310001,51.560001,51.880001,51.285,6068100
2019/3/25,52,52.200001,51.75,52.049999,51.453049,3043300
2019/3/26,52.099998,52.540001,52,52.529999,51.927544,3253000
2019/3/27,52.57,52.650002,51.990002,52.23,51.630985,3441100
2019/3/28,52.279999,52.32,51.259998,51.349998,50.761078,4552300
2019/3/29,51.470001,51.68,51.209999,51.68,51.087296,6053500
2019/4/1,51.68,51.68,50.98,51.41,50.820389,5059100
2019/4/2,51.5,51.66,51.02,51.639999,51.047752,4050200
2019/4/3,51.599998,51.669998,51.189999,51.5,50.909359,4654600
2019/4/4,51.68,51.689999,50.889999,51.200001,50.612801,3881200
2019/4/5,51.290001,51.709999,51.099998,51.650002,51.05764,3983000
2019/4/8,51.619999,51.700001,51.279999,51.509998,50.919243,3675900
2019/4/9,51.5,51.98,51.419998,51.950001,51.354198,3972500
2019/4/10,51.990002,52.419998,51.700001,51.77,51.176262,4464400
2019/4/11,51.889999,52.23,51.740002,52.119999,51.522247,4481300
2019/4/12,51.959999,52.509998,51.630001,52.5,51.897888,3819300
2019/4/15,52.5,52.810001,52.380001,52.720001,52.115368,4936000
2019/4/16,52.610001,52.98,52.169998,52.389999,51.78915,5586500
2019/4/17,52.5,52.5,52.07,52.16,51.56179,3582300
2019/4/18,52.09,52.450001,51.900002,51.959999,51.364082,3717100
2019/4/22,51.959999,52.200001,51.799999,51.93,51.334427,3290100
2019/4/23,51.959999,52.18,51.450001,51.84,51.245461,4253000
2019/4/24,51.880001,52.369999,51.84,52.23,51.630985,3069600
2019/4/25,52.07,52.630001,51.900002,52.439999,51.838577,2755500
2019/4/26,52.709999,53,52.48,52.540001,51.937431,2810600
2019/4/29,52.439999,52.52,52.040001,52.259998,51.660641,3315100
2019/4/30,52.349998,53.290001,52.18,53.220001,52.609634,7218500
2019/5/1,52.23,53.209999,52.16,52.52,51.91766,6057600
2019/5/2,52.599998,53.110001,52.240002,52.75,52.145023,4842100
2019/5/3,52.889999,53.369999,52.759998,53.240002,52.629406,3490500
2019/5/6,53.16,53.400002,52.849998,53.009998,52.402039,4033800
2019/5/7,53.009998,53.220001,52.639999,52.860001,52.253761,3557800
2019/5/8,52.84,52.990002,52.16,52.200001,51.60133,3965100
2019/5/9,52.259998,52.610001,52.18,52.360001,51.759495,4080500
2019/5/10,52.23,53.419998,52.23,53.369999,52.757912,4165800
2019/5/13,53.299999,54.139999,53.25,54.099998,53.479538,6482400
2019/5/14,53.900002,54.040001,53.509998,53.630001,53.014931,4294500
2019/5/15,53.740002,53.990002,53.599998,53.639999,53.024815,4033100
2019/5/16,53.59,54.279999,53.52,54.060001,53.439999,5262200
2019/5/17,53.07,54,53.009998,53.82,53.82,4847500
2019/5/20,53.990002,54.18,53.799999,54.080002,54.080002,3459500
2019/5/21,54.080002,54.439999,53.849998,53.970001,53.970001,3435000
2019/5/22,54.049999,54.220001,53.889999,54.110001,54.110001,3904700
2019/5/23,54.200001,54.439999,54.049999,54.34,54.34,4640800
2019/5/24,54.400002,54.77,54.290001,54.349998,54.349998,2830100
2019/5/28,54.400002,54.470001,53.459999,53.560001,53.560001,4747900
2019/5/29,53.740002,53.82,52.779999,52.889999,52.889999,3254200
2019/5/30,53,53.34,52.830002,53,53,3254800
2019/5/31,53.099998,53.57,52.970001,53.5,53.5,3925000
2019/6/3,53.5,54.209999,53.360001,54.16,54.16,4210400
2019/6/4,54.09,54.27,53.150002,54.200001,54.200001,3868500
2019/6/5,54.189999,55.049999,54.07,54.810001,54.810001,5624000
2019/6/6,55.049999,55.439999,54.740002,55.380001,55.380001,4727200
2019/6/7,55.529999,55.950001,54.700001,54.709999,54.709999,4097200
